bus_no,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seat_availability
128,Jain travels regd,NON AC Seater / Sleeper 2+1,22:15,04h 20m,02:35,4.8,400,41
128,CHANDRA RAJ TRAVELS,A/C Seater/Sleeper (2+1),22:15,04h 00m,02:15,3.3,370,34
128,Jain travels regd,A/C Seater / Sleeper (2+1),22:30,02h 55m,01:25,5,500,42
128,Jakhar Travels,A/C Seater / Sleeper (2+1),23:00,03h 30m,02:30,3.7,410,8
128,Bhagwati Travels and Tours,A/C Seater/Sleeper (2+1),23:30,03h 30m,03:00,3,350,40
128,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),23:40,03h 50m,03:30,3.3,400,18
128,RR Travels,A/C Seater / Sleeper (2+1),19:50,04h 45m,00:35,1.9,333,40
128,Jai Shankar Travels,Non A/C Seater / Sleeper (2+1),20:10,04h 20m,00:30,1.8,450,34
128,Jai Shankar Travels,NON A/C Seater/ Sleeper (2+1),20:30,03h 45m,00:15,1.8,500,40
128,Salasar vaishnav travels,Non A/C Seater / Sleeper (2+1),20:30,04h 10m,00:40,2.3,450,30
128,Kalpana Travels Pvt. Ltd.,NON AC Seater / Sleeper 2+1,22:00,02h 30m,00:30,2.8,400,34
128,Laxmi traveller,A/C Seater / Sleeper (2+1),22:00,03h 30m,01:30,2.2,430,40
128,Laxmi traveller,A/C Seater / Sleeper (2+1),22:45,02h 30m,01:15,2.2,450,40
128,Bluecity Bus,A/C Sleeper (2+1),19:45,02h 30m,22:15,4.3,950,25
128,Shri Ganesh Travels (LR SIYOL),A/C Seater / Sleeper (2+1),23:55,03h 50m,03:45,2.8,450,32
128,Shre Ganesh Travels,A/C Seater / Sleeper (2+1),20:00,02h 30m,22:30,3.1,600,36
128,Jain travels regd,AC Sleeper (2+1),20:00,03h 00m,23:00,4.8,530,30
128,Pooja Paraswnath Travels,NON A/C Sleeper (2+1),20:00,03h 30m,23:30,3.4,600,30
128,M R Travels,A/C Sleeper (2+1),20:10,03h 20m,23:30,3.5,714,22
128,Chanakya Travels Agency,NON A/C Seater/ Sleeper (2+1),20:30,03h 20m,23:50,3.5,750,27
128,M R Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:30,03h 20m,23:50,3.5,510,26
128,Babu Travels,NON A/C Sleeper (2+1),21:20,03h 50m,01:10,4.1,600,10
128,Chanakya Travels Agency,AC Sleeper (2+1),21:30,03h 10m,00:40,3.5,900,36
128,Chanakya Travels Agency,A/C Sleeper (1+2),21:30,03h 10m,00:40,3.5,950,8
128,M R Travels,A/C Sleeper (2+1),22:00,02h 55m,00:55,3.5,714,16
128,Gajraj Travels,A/C Sleeper (2+1),22:00,04h 08m,02:08,5,650,29
128,M R Travels,A/C Sleeper (2+1),22:00,03h 30m,01:30,3.5,600,37
128,M R Travels,A/C Seater / Sleeper (2+1),22:00,03h 10m,01:10,3.5,510,22
128,Gajraj Travels,A/C Sleeper (2+1),22:00,03h 30m,01:30,5,700,15
128,Jain travels regd,AC Sleeper (2+1),22:00,03h 40m,01:40,4.8,530,34
128,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),22:00,04h 00m,02:00,3.3,550,30
128,CHANDRA RAJ TRAVELS,A/C Seater / Sleeper (2+1),22:00,02h 55m,00:55,3.3,550,42
128,Chouhan Tour and Travel,A/C Seater / Sleeper (2+2),22:26,03h 40m,02:06,3.2,700,33
128,Shre Ganesh Travels,A/C Seater / Sleeper (2+1),22:45,03h 30m,02:15,3.1,800,26
128,M R Travels,A/C Seater / Sleeper (2+1),22:45,03h 00m,01:45,5,510,22
128,CHANDRA RAJ TRAVELS,AC Sleeper (2+1),23:00,02h 50m,01:50,3.3,700,32
128,Shre Ganesh Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,03h 46m,03:45,3.1,600,33
128,Gajanand Travels,A/C Seater / Sleeper (2+1),20:30,03h 00m,23:30,2.2,5287,3
128,Jai Shankar Travels,NON A/C Sleeper (2+1),20:30,03h 25m,23:55,1.8,600,36
128,Kalpana Travels Pvt. Ltd.,AC Sleeper (2+1),21:00,02h 55m,23:55,2.8,600,32
128,Om Travels,NON A/C Sleeper (2+1),21:15,03h 55m,01:10,2.6,600,36
128,Deepak Travells,NON A/C Seater/ Sleeper (2+1),21:50,06h 40m,04:30,2.9,2850,37
128,Jai Bajrang Travels,A/C Seater / Sleeper (2+1),22:00,03h 00m,01:00,2.8,550,34
129,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:50,04h 05m,23:55,4.9,315,12
129,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),20:00,04h 50m,00:50,3.6,314,40
129,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),22:15,04h 45m,03:00,4.3,270,20
129,Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,06h 09m,06:08,3.5,315,17
129,GK Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:15,03h 40m,23:55,5,599,16
129,Amit Travels,Bharat Benz A/C Sleeper (2+1),23:30,04h 30m,04:00,1.7,499,14
130,RSRTC - 194178,Super Luxury Volvo AC Seater Pushback 2+2,21:15,01h 45m,23:00,4,239,22
130,RSRTC - 188804,Express Non AC Seater 2+3,22:00,01h 45m,23:45,5,120,42
130,RSRTC - 185709,Express Non AC Seater 2+3,22:10,02h 25m,00:35,3.3,120,42
130,RSRTC - 160785,Super Luxury Volvo AC Seater Pushback 2+2,22:15,01h 30m,23:45,1,239,31
130,RSRTC - 190951,Express Non AC Seater 2+3,23:25,02h 05m,01:30,3.3,120,42
130,RSRTC - 182785,Express Non AC Seater 2+3,23:30,01h 00m,00:30,3.3,120,42
130,Jain travels regd,NON AC Seater/ Sleeper (2+1),23:15,02h 00m,01:15,3.7,250,40
130,Chanakya Travels Agency,A/C Seater / Sleeper (2+1),19:45,02h 45m,22:30,3.5,1100,39
130,Rathi Travels Agency,NON A/C Sleeper (2+2),19:45,01h 45m,21:30,3,1100,41
130,Shri Charbhuja Travels (A Unit Of Bala Agri..),A/C Seater / Sleeper (2+1),19:48,01h 45m,21:33,3.6,900,20
130,Dev Darbar Travel Agency,A/C Sleeper (1+2),20:00,02h 30m,22:30,3,3329,37
130,Rathi Travels Business Class,NON A/C Sleeper (2+2),20:05,02h 50m,22:55,3,800,48
130,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),20:30,01h 50m,22:20,3.5,450,38
130,Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:55,01h 04m,23:59,3.6,495,38
130,bhaiya travels,NON A/C Sleeper (2+1),22:55,01h 45m,00:40,3,850,36
130,Shre Ganesh Travels,A/C Seater / Sleeper (2+1),23:45,02h 15m,02:00,3.1,1000,37
130,NS Travels,A/C Sleeper (2+1),00:09,02h 21m,02:30,3.9,1200,7
130,Neniwal Travels,NON A/C Sleeper (2+1),20:00,02h 05m,22:05,2.6,1900,30
130,New Kothari Travels,NON A/C Sleeper (2+2),20:00,02h 00m,22:00,2.2,1500,48
130,Deepak Travels,NON A/C Sleeper (2+1),20:45,03h 30m,00:15,1.8,1150,30
130,Deepak Travels,A/C Seater / Sleeper (2+2),20:45,02h 25m,23:10,1.8,836,48
130,NS Travels,A/C Sleeper (2+1),23:59,03h 41m,03:40,3.9,1350,36
130,Kailash Shantinath Travel Agency,NON A/C Sleeper (2+1),21:00,02h 00m,23:00,1.6,800,11
130,Deepak Travels,AC Sleeper (2+1),21:00,02h 40m,23:40,1.8,900,30
130,Deepak Travels,A/C Seater / Sleeper (2+1),21:15,02h 00m,23:15,1.8,1400,36
130,Amit Travels,A/C Seater / Sleeper (2+1),21:15,02h 15m,23:30,1.8,399,34
130,Om Travels,NON A/C Sleeper (2+1),21:30,02h 00m,23:30,2.7,648,36
130,IBS Tour and Travels,NON A/C Sleeper (2+1),21:00,02h 55m,23:55,2.3,809,30
130,Deepak Travels,A/C Seater / Sleeper (2+1),21:30,02h 00m,23:30,1.8,1650,34
130,Jai Ambey Travels,A/C Seater / Sleeper (2+2),21:30,02h 00m,23:30,2.7,499,56
130,Jai Ambey Travels,A/C Seater / Sleeper (2+2),22:00,02h 00m,00:00,2.7,550,54
130,RR Travels,A/C Seater / Sleeper (2+1),22:35,02h 20m,00:55,1.9,475,41
130,Deepak Travels,NON A/C Seater/ Sleeper (2+1),23:15,02h 45m,02:00,1.8,650,24
130,Kothari Travels,NON A/C Sleeper (2+1),23:45,02h 30m,02:15,2.6,750,28
130,Om shree ji travles,NON A/C Sleeper (2+1),23:45,01h 30m,01:15,2.7,760,31
131,RSRTC - 189622,Express Non AC Seater 2+3,22:00,07h 00m,05:00,3.5,294,30
131,Jain travels regd,A/C Seater / Sleeper (2+1),22:15,06h 15m,04:30,4.1,460,31
131,Kalpana Travels,NON A/C Sleeper (2+1),22:00,06h 54m,04:54,4.1,450,17
131,R.S.Sodha Travels,A/C Seater / Sleeper (2+1),21:00,06h 10m,03:10,5,648,20
131,Raj Travel,A/C Sleeper (2+1),22:30,07h 00m,05:30,4.6,550,7
131,Ravi Travels,Non A/C Seater / Sleeper (2+1),21:30,06h 45m,04:15,5,400,6
131,Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,06h 30m,04:30,3.8,457,14
131,Jain travels regd,NON AC Seater / Sleeper 2+1,22:00,06h 00m,04:00,3.6,350,39
131,Rishabh Travels Milan,A/C Seater / Sleeper (2+1),20:30,05h 45m,02:15,3.3,500,16
131,Jain travels regd,NON AC Seater / Sleeper 2+1,23:15,07h 15m,06:30,3.3,350,29
131,Chandra Travels (Apex Chandra Pvt Ltd),NON AC Seater / Sleeper 2+1,22:45,05h 45m,04:30,3.4,350,6
131,Jain travels regd,NON AC Seater / Sleeper 2+1,22:15,06h 45m,05:00,2.6,350,20
131,Shrinath travel agency,AC Sleeper (2+1),22:10,05h 20m,03:30,2,500,18
131,M R Travels,NON A/C Seater/ Sleeper (2+1),23:30,06h 30m,06:00,2.3,360,29
131,Lake City Travels,A/C Seater / Sleeper (2+1),22:45,06h 35m,05:20,1.3,350,18
131,Jain Parshwanath Travels,NON A/C Sleeper (2+1),22:00,06h 45m,04:45,2.4,520,16
131,Ravi Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 45m,05:45,2.5,400,3
132,RSRTC - 189473,NON AC Seater / Sleeper 2+1,21:00,04h 30m,01:30,4.3,302,37
132,RSRTC - 192299,Super Luxury Volvo AC Seater Pushback 2+2,23:00,03h 45m,02:45,4.2,458,29
132,RSRTC - 189583,NON AC Seater / Sleeper 2+1,23:59,03h 46m,03:45,4.5,302,13
132,Jain travels regd,AC Sleeper (2+1),20:00,04h 30m,00:30,3.9,580,30
132,Shre Ganesh Travels,A/C Seater / Sleeper (2+1),20:00,03h 00m,23:00,3,600,38
132,M R Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:30,04h 20m,00:50,3.9,510,22
132,Chanakya Travels Agency,NON A/C Seater/ Sleeper (2+1),20:30,04h 45m,01:15,3.5,500,8
132,Tiger Travels,NON AC Seater / Sleeper 2+1,21:00,05h 30m,02:30,4,400,34
132,Jakhar Travels And Cargo,A/C Sleeper (2+1),21:45,06h 00m,03:45,3.1,500,33
132,V k jain travels,NON A/C Seater/ Sleeper (2+1),22:00,04h 50m,02:50,3.5,350,18
132,M R Travels,A/C Seater / Sleeper (2+1),22:00,04h 15m,02:15,3.9,510,22
132,FlixBus,A/C Sleeper (2+1),22:00,04h 20m,02:20,3.7,176.79,23
132,V k jain travels,A/C Seater / Sleeper (2+1),22:01,04h 50m,02:51,3.5,430,34
132,Jain travels regd,A/C Seater / Sleeper (2+1),22:30,03h 50m,02:20,3.3,500,42
132,Chouhan travels and Cargo,A/C Seater / Sleeper (2+1),22:35,04h 45m,03:20,3.4,666.67,40
132,M R Travels,A/C Seater / Sleeper (2+1),22:45,03h 40m,02:25,5,510,22
132,Jakhar Travels,A/C Seater / Sleeper (2+1),23:00,04h 30m,03:30,5,410,8
132,Bhagwati Travels and Tours,A/C Seater/Sleeper (2+1),23:30,04h 30m,04:00,3.6,400,27
132,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),23:40,04h 20m,04:00,4.3,400,18
132,Shri Ganesh Travels (LR SIYOL),A/C Seater / Sleeper (2+1),23:55,04h 35m,04:30,3.9,450,16
132,Shre Ganesh Travels,A/C Seater / Sleeper (2+1),23:59,04h 16m,04:15,3,600,24
132,Jakhar Travels,VE A/C Sleeper (2+1),19:45,05h 00m,00:45,2.8,650,1
132,RR Travels,A/C Seater / Sleeper (2+1),19:50,05h 25m,01:15,1.9,333,41
132,Jai Shankar Travels,Non A/C Seater / Sleeper (2+1),20:10,06h 20m,02:30,1,350,34
132,Swagat Travels,A/C Seater / Sleeper (2+1),22:42,04h 08m,02:50,1,450,40
132,Salasar vaishnav travels,Non A/C Seater / Sleeper (2+1),20:30,04h 30m,01:00,2.3,450,30
132,Pooja Paraswnath Travels,A/C Seater / Sleeper (2+1),22:00,05h 34m,03:34,2.3,500,32
132,Jain travels regd,NON AC Seater / Sleeper 2+1,22:00,04h 51m,02:51,1.4,330,42
132,Gajraj Travels,A/C Sleeper (2+1),22:00,05h 10m,03:10,2.3,650,34
132,Laxmi traveller,A/C Seater / Sleeper (2+1),22:00,04h 46m,02:46,2.2,430,40
132,Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,04h 30m,02:30,2.6,500,25
132,Chouhan Tour and Travel,A/C Seater / Sleeper (2+2),22:26,04h 45m,03:11,1,700,33
132,Jakhar Travels And Cargo,A/C Sleeper (2+1),22:30,04h 10m,02:40,1,500,33
132,Laxmi traveller,A/C Seater / Sleeper (2+1),22:45,05h 30m,04:15,2.2,450,40
132,CHANDRA RAJ TRAVELS,AC Sleeper (2+1),23:00,03h 50m,02:50,1.3,700,32
132,Jakhar Travels,A/C Seater / Sleeper (2+1),23:39,04h 51m,04:30,1,500,22
132,Bluecity Bus,A/C Sleeper (2+1),19:45,04h 10m,23:55,5,950,25
132,Chanakya Travels Agency,A/C Sleeper (1+2),21:30,04h 10m,01:40,3.5,950,8
132,Chanakya Travels Agency,AC Sleeper (2+1),21:30,04h 00m,01:30,3.5,950,36
132,Shre Ganesh Travels,A/C Seater / Sleeper (2+1),22:45,04h 30m,03:15,5,800,31
132,Gajraj Travels,A/C Sleeper (2+1),19:55,03h 55m,23:50,2.3,950,18
132,Deepak Travells,NON A/C Seater/ Sleeper (2+1),21:50,07h 10m,05:00,2.9,2850,37
133,RSRTC - 190584,Express Non AC Seater 2+3,20:50,04h 20m,01:10,3.6,211,42
133,RSRTC - 172923,Express Non AC Seater 2+3,21:15,04h 15m,01:30,3.6,211,42
133,RSRTC - 190951,Express Non AC Seater 2+3,21:20,04h 10m,01:30,3.6,211,42
133,RSRTC - 163969,Express Non AC Seater 2+3,22:30,03h 45m,02:15,3.6,211,42
133,RSRTC - 194960,Express Non AC Seater 2+3,22:30,04h 15m,02:45,3.6,211,42
133,RSRTC - 176394,Super Luxury Volvo AC Seater Pushback 2+2,22:45,03h 30m,02:15,3.6,424,35
133,Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:20,02h 39m,23:59,4,450,38
133,Jain travels regd,NON AC Seater/ Sleeper (2+1),21:45,03h 30m,01:15,3.8,300,40
133,Pandit Travels,NON AC Seater / Sleeper 2+1,21:45,03h 30m,01:15,5,500,36
133,Jain travels regd,NON AC Seater / Sleeper 2+1,22:21,03h 36m,01:57,5,400,8
133,Shre Ganesh Travels,A/C Seater / Sleeper (2+1),22:30,03h 30m,02:00,3.1,600,36
133,Jain travels regd,NON AC Seater / Sleeper 2+1,22:55,02h 50m,01:45,3.8,350,38
133,Sagwan Travels,A/C Seater / Sleeper (2+1),23:30,03h 13m,02:43,3.4,370,30
133,M R Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:50,03h 15m,03:05,3.8,510,22
133,RR Travels,A/C Seater / Sleeper (2+1),21:20,03h 35m,00:55,1.9,475,41
133,Om Travels,NON AC Seater / Sleeper 2+1,22:10,03h 35m,01:45,2.6,300,33
133,Dashmesh Travels,A/C Seater / Sleeper (2+1),23:30,03h 30m,03:00,2,555,39
133,Mahaveer Travel Company,A/C Seater / Sleeper (2+1),23:45,03h 45m,03:30,2.9,600,36
133,Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),23:45,03h 30m,03:15,2.3,415,28
133,Jain travels regd,NON A/C Sleeper (2+1),20:10,03h 00m,23:10,3.8,1200,26
133,bhaiya travels,NON A/C Sleeper (2+1),21:10,03h 30m,00:40,3,850,36
133,Jain Travels Regd Udaipur,A/C Seater / Sleeper (2+1),21:15,03h 10m,00:25,3.1,900,38
133,bhaiya travels,NON A/C Sleeper (2+1),22:25,03h 30m,01:55,3,850,34
133,Nandu Travels,NON A/C Sleeper (2+1),22:28,03h 09m,01:37,3.6,800,36
133,Bluecity Bus,A/C Sleeper (2+1),22:30,04h 00m,02:30,4.3,950,22
133,NS Travels,A/C Sleeper (2+1),22:50,03h 40m,02:30,3.9,1200,9
133,M R Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),22:55,03h 05m,02:00,3.8,969,5
133,Jain travels regd,AC Sleeper (2+1),23:00,03h 15m,02:15,3.8,800,9
133,Gajraj Travels,A/C Sleeper (2+1),23:00,03h 00m,02:00,4.4,950,7
133,Chanakya Travels Agency,NON A/C Seater/ Sleeper (2+1),23:50,03h 25m,03:15,5,750,2
133,NS Travels,A/C Sleeper (2+1),23:50,03h 50m,03:40,3.9,1350,36
133,Chanakya Travels Agency,AC Sleeper (2+1),00:40,03h 00m,03:40,5,800,36
133,Chanakya Travels Agency,A/C Sleeper (1+2),00:40,03h 05m,03:45,5,700,8
133,NTC Travels,NON AC Seater / Sleeper 2+1,23:36,03h 30m,03:06,2.7,854,34
134,RSRTC - 188344,Express Non AC Seater 2+3,21:00,02h 00m,23:00,3.8,129,42
134,RSRTC - 168785,Express Non AC Seater 2+3,21:00,02h 15m,23:15,3.8,129,42
134,RSRTC - 177523,Express Non AC Seater 2+3,21:10,02h 05m,23:15,3.8,129,42
134,RSRTC - 171167,Express Non AC Seater 2+3,21:20,01h 40m,23:00,1,129,42
134,RSRTC - 168794,Express Non AC Seater 2+3,21:50,02h 25m,00:15,3.8,129,42
134,RSRTC - 195158,Express Non AC Seater 2+3,22:15,01h 44m,23:59,3.8,129,42
134,RSRTC - 178042,Express Non AC Seater 2+3,23:40,12h 19m,11:59,1,129,42
134,New Babu Travels,A/C Seater/Sleeper (2+1),19:45,03h 15m,23:00,3.2,332.38,19
134,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),20:00,03h 00m,23:00,5,315,15
134,Rishabh travels,AC Sleeper (2+1),20:04,03h 27m,23:31,3.5,360,18
134,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),20:15,02h 30m,22:45,3.3,369,37
134,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),20:35,02h 55m,23:30,3.3,278,27
134,Neeraj travels,A/C Seater / Sleeper (2+1),20:40,02h 40m,23:20,5,333,21
134,Dashmesh Travels,A/C Seater / Sleeper (2+1),21:00,02h 00m,23:00,3.4,370,29
134,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),21:00,02h 15m,23:15,3,370,39
134,Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),20:00,03h 00m,23:00,2.3,278,34
134,Sagwan Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:00,02h 30m,22:30,2,278,38
134,Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),20:10,02h 15m,22:25,2.3,200,32
134,Mahadev Travels Pilani,A/C Seater / Sleeper (2+1),21:15,02h 10m,23:25,2.6,300,17
134,Ajay Raj Travel Agency,Bharat Benz A/C Seater /Sleeper (2+1),21:15,01h 50m,23:05,2.3,278,36
134,Bhagwati Travel Agency,A/C Seater / Sleeper (2+1),19:50,03h 00m,22:50,3.4,554,33
134,SHEKHAR TRAVELS,A/C Seater / Sleeper (2+1),20:10,03h 20m,23:30,3.1,600,29
134,THE REINDEER BUS,Volvo 9600 A/C Sleeper (2+1),20:15,01h 55m,22:10,4.4,650,16
134,SHEKHAR TRAVELS,A/C Seater / Sleeper (2+1),20:29,02h 30m,22:59,3.1,600,8
134,Rathore Travels Madho,A/C Seater / Sleeper (2+1),20:30,02h 00m,22:30,3.7,476.19,35
134,Jakhar Travels,A/C Seater / Sleeper (2+1),20:45,02h 45m,23:30,3.7,500,41
134,Maharaja Travels,A/C Seater / Sleeper (2+1),20:45,02h 10m,22:55,3.2,524,36
134,SKYNET TRAVELS AND CARGO,A/C Sleeper (2+1),21:25,01h 40m,23:05,5,810,30
134,Neelam Travels,A/C Seater / Sleeper (2+1),23:00,01h 30m,00:30,3.5,500,38
134,Jai Shrinath Ji Ki Travels,Non A/C Seater / Sleeper (2+1),20:00,02h 45m,22:45,1,450,36
134,Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:31,01h 26m,23:57,1,399,38
135,RSRTC - 163517,Express Non AC Seater 2+3,21:05,07h 55m,05:00,3.2,356,36
135,RSRTC - 178948,Super Luxury Volvo AC Seater Pushback 2+2,22:31,06h 14m,04:45,4.5,740,19
135,RSRTC - 194955,Express Non AC Seater 2+3,23:20,07h 40m,07:00,3.2,363,41
135,RSRTC - 170972,Super Luxury Volvo AC Seater Pushback 2+2,23:59,06h 16m,06:15,3.6,740,29
135,Jain travels regd,AC Sleeper (2+1),22:05,07h 00m,05:05,4.2,600,10
135,M R Travels,A/C Seater / Sleeper (2+1),22:15,07h 15m,05:30,4,510,12
135,Jain travels regd,A/C Seater / Sleeper (2+1),23:00,07h 00m,06:00,4.1,450,14
135,Geetanjali Travels,NON AC Seater / Sleeper 2+1,23:00,07h 05m,06:05,5,350,26
135,M R Travels,A/C Seater / Sleeper (2+1),23:35,06h 35m,06:10,4,663,5
135,Gajraj Travels,A/C Sleeper (2+1),22:15,07h 20m,05:35,4.6,600,1
135,Shree Ganesh Travels,A/C Seater / Sleeper (2+1),20:00,07h 05m,03:05,5,700,1
135,Jain travels regd,NON AC Seater / Sleeper 2+1,21:45,07h 15m,05:00,3.6,350,15
135,Jain Shiv Shankar Travels,NON A/C Seater/ Sleeper (2+1),21:50,06h 55m,04:45,3.6,350,17
135,Swagat Travels,A/C Seater / Sleeper (2+1),20:00,07h 50m,03:50,3.7,540,15
135,Gayatri Travels,NON A/C Sleeper (2+1),22:30,06h 00m,04:30,3,405,16
135,Jakhar Travels,A/C Seater / Sleeper (2+1),21:45,07h 45m,05:30,3.5,429,9
135,Shree Paras Travels,NON AC Seater / Sleeper 2+1,21:00,08h 30m,05:30,3.6,350,24
135,Pooja Travels,AC Sleeper (2+1),22:00,07h 00m,05:00,1,600,20
135,M R Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:55,06h 35m,06:30,2.3,510,25
135,Shre Ganesh Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:40,06h 05m,05:45,2.1,700,16
135,Jakhar Travels And Cargo,Non A/C Seater / Sleeper (2+1),20:30,06h 00m,02:30,1.6,350,9
135,Jain Shiv Shankar Travels,NON A/C Seater/ Sleeper (2+1),20:40,07h 10m,03:50,1.7,500,21
135,Chouhan travels and Cargo,A/C Seater / Sleeper (2+1),20:20,07h 10m,03:30,2,600,12
135,Geetanjali Travels,NON AC Seater / Sleeper 2+1,21:40,07h 05m,04:45,1.9,400,8
135,RR Travels,A/C Seater / Sleeper (2+1),20:20,07h 50m,04:10,2,523,20
135,R.S.Sodha Travels,A/C Seater / Sleeper (2+1),21:50,05h 20m,03:10,1.8,648,4
135,Kalpana Travels Pvt. Ltd.,A/C Seater / Sleeper (2+1),20:15,06h 45m,03:00,2.4,600,18
135,Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),21:00,06h 55m,03:55,1,700,3
135,BG Travels,A/C Seater / Sleeper (2+1),21:30,07h 55m,05:25,1.1,925,26
135,Jakhar Travels,A/C Sleeper (2+1),21:00,06h 50m,03:50,2.3,600,7
136,RSRTC - 194122,Semi Deluxe Non AC Seater 2+2,21:31,06h 29m,04:00,2.9,411,20
136,RSRTC - 193595,NON AC Seater / Sleeper 2+1,22:01,06h 14m,04:15,1.8,463,9
136,UPSRTC - ALI0024,Ordinary Non AC Seater 2+3,21:00,08h 00m,05:00,3.7,361,51
136,Rinku Travels,A/C Seater / Sleeper (2+1),21:15,08h 45m,06:00,4,400,10
136,Rinku Travels,A/C Seater / Sleeper (2+1),21:30,07h 50m,05:20,3.7,400,8
136,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:55,07h 05m,07:00,2.8,499,8
136,SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),23:55,07h 05m,07:00,1,647,11
136,SHAGUN CARGO & TRAVELS,NON A/C Seater/ Sleeper (2+1),23:55,05h 50m,05:45,1,555,32
137,UPSRTC - BDV0129,Ordinary Non AC Seater 2+3,23:44,07h 41m,07:25,3.3,361,52
137,Rinku Travels,A/C Seater / Sleeper (2+1),21:30,07h 25m,04:55,4.1,400,16
137,Rinku Travels,A/C Seater / Sleeper (2+1),21:15,07h 10m,04:25,3.8,400,29
137,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00,07h 00m,04:00,3.2,440,21
137,Shree Baba Travels,A/C Seater / Sleeper (2+1),21:00,07h 30m,04:30,3.1,399,27
137,SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),21:15,05h 45m,03:00,2.7,739,25
137,SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),22:30,05h 45m,04:15,1,555,16
138,RSRTC - 189473,NON AC Seater / Sleeper 2+1,21:00,03h 30m,00:30,3.9,235,37
138,RSRTC - 172841,Super Luxury Volvo AC Seater Pushback 2+2,22:01,02h 24m,00:25,5,339,37
138,RSRTC - 192299,Super Luxury Volvo AC Seater Pushback 2+2,23:00,02h 30m,01:30,4,339,37
138,RSRTC - 189583,NON AC Seater / Sleeper 2+1,23:59,02h 41m,02:40,5,235,37
138,M R Travels,NON A/C Seater/ Sleeper (2+1),20:25,03h 30m,23:55,3.5,459,24
138,Jain travels regd,NON AC Seater / Sleeper 2+1,20:30,04h 00m,00:30,4.8,270,48
138,SHRI VISHWAKARMA TRAVELS (KETU),NON A/C Sleeper (1+2),20:30,04h 45m,01:15,3.1,500,40
138,Tiger Travels,NON AC Seater / Sleeper 2+1,21:00,04h 30m,01:30,4,400,34
138,Jain travels regd,NON AC Seater / Sleeper 2+1,21:00,03h 30m,00:30,5,270,42
139,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:50,04h 05m,23:55,4.9,315,12
139,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),20:00,04h 50m,00:50,3.6,314,40
139,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),22:15,04h 45m,03:00,4.3,270,20
139,Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,06h 09m,06:08,3.5,315,17
139,GK Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:15,03h 40m,23:55,5,599,16
140,RSRTC - 194178,Super Luxury Volvo AC Seater Pushback 2+2,21:15,01h 45m,23:00,4,239,22
140,RSRTC - 188804,Express Non AC Seater 2+3,22:00,01h 45m,23:45,5,120,42
140,RSRTC - 185709,Express Non AC Seater 2+3,22:10,02h 25m,00:35,3.3,120,42
140,RSRTC - 160785,Super Luxury Volvo AC Seater Pushback 2+2,22:15,01h 30m,23:45,1,239,31
141,UPSRTC - RKD0153,Ordinary Non AC Seater 2+3,21:00,05h 30m,02:30,3.3,448,52
141,UPSRTC - RKD0723,Ordinary Non AC Seater 2+3,21:06,05h 34m,02:40,3.3,454,52
